10-0,10-1,11-0,11-1,12a-0,12a-1,12b-0,12b-1,12c-0,12c-1,12d-0,12d-1,12e-0,12e-1,13-0,13-1,14-0,14-1,15-0,15-1,16-0,16-1,17a-0,17a-1,18b-0,18b-1,18c-0,18c-1,19a-0,19a-1,19b-0,19b-1,19c-0,19c-1,19d-0,19d-1,19e-0,19e-1,19f-0,19f-1,19g-0,19g-1,19h-0,19h-1,19i-0,19i-1,19j-0,19j-1,19k-0,19k-1,19l-0,19l-1,19m-0,19m-1,19n-0,19n-1,19o-0,19o-1,19p-0,19p-1,19q-0,19q-1,19r-0,19r-1,19s-0,19s-1,1a-0,1a-1,1b-0,1b-1,1c-0,1c-1,1d-0,1d-1,1e-0,1e-1,21a-0,21a-1,22a-0,22a-1,22b-0,22b-1,23a-0,23a-1,23b-0,23b-1,24b-0,24b-1,25a-0,25a-1,25b-0,25b-1,2a-0,2a-1,2b-0,2b-1,2c-0,2c-1,2d-0,2d-1,3-0,3-1,4-0,4-1,5a-0,5a-1,5b-0,5b-1,5c-0,5c-1,6a-0,6a-1,6b-0,6b-1,6c-0,6c-1,6d-0,6d-1,6e-0,6e-1,6f-0,6f-1,6g-0,6g-1,6h-0,6h-1,6i-0,6i-1,7-0,7-1,8a-0,8a-1,8b-0,8b-1,8c-0,8c-1,8d-0,8d-1,8e-0,8e-1,9-0,9-1
0.0784313725490196,0.175,0.0967741935483871,0.18518518518518517,0.1111111111111111,0.2727272727272727,0.14285714285714285,0.09090909090909091,0.17777777777777778,0.06666666666666667,0.1794871794871795,0.09090909090909091,0.10714285714285714,0.0,0.25,0.16666666666666666,0.2727272727272727,0.17391304347826086,0.2222222222222222,0.15,0.2222222222222222,0.2857142857142857,0.0,0.15384615384615385,0.0,0.16666666666666666,0.25,0.15384615384615385,0.125,0.13636363636363635,0.2,0.1875,0.0,0.14634146341463414,0.0,0.1,0.0,0.09375,0.0,0.16216216216216217,0.0,0.18421052631578946,0.0,0.14814814814814814,0.0,0.26666666666666666,0.0,0.1111111111111111,0.0,0.1935483870967742,0.0,0.26666666666666666,0.0,0.21428571428571427,0.0,0.15625,0.08333333333333333,1.0,0.15384615384615385,0.3333333333333333,0.15384615384615385,1.0,0.125,0.16129032258064516,0.0,0.16666666666666666,0.14285714285714285,0.0,,,0.14,0.11627906976744186,0.12048192771084337,0.2,0.14705882352941177,0.08,0.0,0.14285714285714285,0.0,0.13793103448275862,0.0,0.3333333333333333,0.0,0.21739130434782608,0.0,0.3076923076923077,0.0,0.16363636363636364,0.0,0.3,0.0,0.375,0.043478260869565216,0.391304347826087,0.12,0.13953488372093023,0.13114754098360656,0.1,0.109375,0.0,0.125,0.21052631578947367,0.1111111111111111,0.3333333333333333,0.0,0.0,0.08333333333333333,0.2727272727272727,0.0,0.18181818181818182,0.0,0.14457831325301204,0.0,0.25,0.0,0.23333333333333334,0.0,0.2608695652173913,0.125,0.21428571428571427,0.2727272727272727,0.08695652173913043,0.2857142857142857,0.1111111111111111,0.1875,0.25,0.0,0.2,0.0,0.14893617021276595,0.1111111111111111,0.17857142857142858,0.125,0.8,0.0,0.16666666666666666,0.375,0.14285714285714285,0.2857142857142857,0.12727272727272726,0.21428571428571427,0.125
0.6470588235294118,0.4,0.6129032258064516,0.37037037037037035,0.5714285714285714,0.45454545454545453,0.5079365079365079,0.9090909090909091,0.5555555555555556,0.6,0.46153846153846156,0.696969696969697,0.6071428571428571,0.3333333333333333,0.53125,0.0,0.4090909090909091,0.4782608695652174,0.3333333333333333,0.55,0.4444444444444444,0.7142857142857143,0.3333333333333333,0.46153846153846156,0.6666666666666666,0.47619047619047616,0.5,0.38461538461538464,0.5,0.4772727272727273,0.6,0.375,0.6666666666666666,0.5365853658536586,0.5,0.475,0.5,0.4375,0.5,0.5945945945945946,0.3333333333333333,0.631578947368421,0.3333333333333333,0.4444444444444444,1.0,0.3333333333333333,0.5,0.2777777777777778,0.5,0.4838709677419355,0.5,0.4666666666666667,0.5,0.42857142857142855,0.6666666666666666,0.375,0.3333333333333333,0.25,0.3076923076923077,0.0,0.3076923076923077,0.0,0.375,0.41935483870967744,0.6666666666666666,0.4583333333333333,0.45454545454545453,0.9333333333333333,0.5308641975308642,0.5833333333333334,,,0.5180722891566265,0.7,0.39705882352941174,0.92,0.0,0.5079365079365079,0.3333333333333333,0.41379310344827586,0.5,0.3333333333333333,0.5,0.391304347826087,0.6666666666666666,0.3076923076923077,1.0,0.45454545454545453,0.6666666666666666,0.4,0.5,0.25,0.43478260869565216,0.8260869565217391,0.92,0.09302325581395349,0.36065573770491804,0.8666666666666667,0.546875,0.7142857142857143,0.25,0.6842105263157895,0.2777777777777778,0.3333333333333333,0.4166666666666667,0.6,0.4166666666666667,0.45454545454545453,0.5714285714285714,0.45454545454545453,1.0,0.5180722891566265,0.6,0.3125,0.5714285714285714,0.4,0.75,0.391304347826087,0.375,0.4642857142857143,0.36363636363636365,0.6956521739130435,0.42857142857142855,0.4444444444444444,0.5,0.625,0.25,0.5,1.0,0.5319148936170213,0.7777777777777778,0.42857142857142855,0.625,0.6,0.9,0.3958333333333333,0.75,0.46938775510204084,0.5714285714285714,0.5636363636363636,0.5714285714285714,0.75
0.35294117647058826,0.6,0.3870967741935484,0.6296296296296297,0.42857142857142855,0.5454545454545454,0.49206349206349204,0.09090909090909091,0.4444444444444444,0.4,0.5384615384615384,0.30303030303030304,0.39285714285714285,0.6666666666666666,0.46875,1.0,0.5909090909090909,0.5217391304347826,0.6666666666666666,0.45,0.5555555555555556,0.2857142857142857,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.5238095238095238,0.5,0.6153846153846154,0.5,0.5227272727272727,0.4,0.625,0.3333333333333333,0.4634146341463415,0.5,0.525,0.5,0.5625,0.5,0.40540540540540543,0.6666666666666666,0.3684210526315789,0.6666666666666666,0.5555555555555556,0.0,0.6666666666666666,0.5,0.7222222222222222,0.5,0.5161290322580645,0.5,0.5333333333333333,0.5,0.5714285714285714,0.3333333333333333,0.625,0.6666666666666666,0.75,0.6923076923076923,1.0,0.6923076923076923,1.0,0.625,0.5806451612903226,0.3333333333333333,0.5416666666666666,0.5454545454545454,0.06666666666666667,0.4691358024691358,0.4166666666666667,,,0.4819277108433735,0.3,0.6029411764705882,0.08,1.0,0.49206349206349204,0.6666666666666666,0.5862068965517241,0.5,0.6666666666666666,0.5,0.6086956521739131,0.3333333333333333,0.6923076923076923,0.0,0.5454545454545454,0.3333333333333333,0.6,0.5,0.75,0.5652173913043478,0.17391304347826086,0.08,0.9069767441860465,0.639344262295082,0.13333333333333333,0.453125,0.2857142857142857,0.75,0.3157894736842105,0.7222222222222222,0.6666666666666666,0.5833333333333334,0.4,0.5833333333333334,0.5454545454545454,0.42857142857142855,0.5454545454545454,0.0,0.4819277108433735,0.4,0.6875,0.42857142857142855,0.6,0.25,0.6086956521739131,0.625,0.5357142857142857,0.6363636363636364,0.30434782608695654,0.5714285714285714,0.5555555555555556,0.5,0.375,0.75,0.5,0.0,0.46808510638297873,0.2222222222222222,0.5714285714285714,0.375,0.4,0.1,0.6041666666666666,0.25,0.5306122448979592,0.42857142857142855,0.43636363636363634,0.42857142857142855,0.25
0.8823529411764706,0.9,0.8709677419354839,0.9259259259259259,0.9682539682539683,0.6363636363636364,0.8888888888888888,0.9090909090909091,0.8888888888888888,0.9,0.8974358974358975,0.9090909090909091,0.9642857142857143,1.0,0.9375,1.0,0.8181818181818182,0.9565217391304348,0.9259259259259259,0.85,0.8888888888888888,1.0,1.0,0.8846153846153846,1.0,0.8809523809523809,1.0,0.9230769230769231,1.0,0.8181818181818182,1.0,0.9375,1.0,0.9512195121951219,1.0,0.925,1.0,0.96875,1.0,0.9459459459459459,1.0,0.9473684210526315,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,0.9642857142857143,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9354838709677419,1.0,0.875,0.8701298701298701,1.0,0.9012345679012346,0.8333333333333334,0.86,0.9302325581395349,,,0.8529411764705882,1.0,1.0,0.8888888888888888,1.0,0.8620689655172413,1.0,0.8888888888888888,1.0,0.9565217391304348,1.0,1.0,1.0,0.8727272727272727,1.0,1.0,1.0,1.0,0.8695652173913043,0.9565217391304348,0.84,0.9534883720930233,0.9344262295081968,0.8,0.953125,0.5714285714285714,1.0,0.8947368421052632,0.9444444444444444,0.9166666666666666,1.0,0.9,0.9166666666666666,0.9090909090909091,1.0,0.8863636363636364,1.0,0.927710843373494,1.0,1.0,1.0,0.8666666666666667,1.0,0.9130434782608695,1.0,0.8928571428571429,0.9545454545454546,0.9565217391304348,1.0,0.8888888888888888,1.0,0.9375,1.0,1.0,0.8,0.9787234042553191,0.6666666666666666,0.9285714285714286,0.875,1.0,0.8,0.9166666666666666,0.875,0.9591836734693877,1.0,0.9090909090909091,1.0,0.9375
0.11764705882352941,0.1,0.12903225806451613,0.07407407407407407,0.031746031746031744,0.36363636363636365,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.1,0.10256410256410256,0.09090909090909091,0.03571428571428571,0.0,0.0625,0.0,0.18181818181818182,0.043478260869565216,0.07407407407407407,0.15,0.1111111111111111,0.0,0.0,0.11538461538461539,0.0,0.11904761904761904,0.0,0.07692307692307693,0.0,0.18181818181818182,0.0,0.0625,0.0,0.04878048780487805,0.0,0.075,0.0,0.03125,0.0,0.05405405405405406,0.0,0.05263157894736842,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03571428571428571,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.125,0.12987012987012986,0.0,0.09876543209876543,0.16666666666666666,0.14,0.06976744186046512,,,0.14705882352941177,0.0,0.0,0.1111111111111111,0.0,0.13793103448275862,0.0,0.1111111111111111,0.0,0.043478260869565216,0.0,0.0,0.0,0.12727272727272726,0.0,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.16,0.046511627906976744,0.06557377049180328,0.2,0.046875,0.42857142857142855,0.0,0.10526315789473684,0.05555555555555555,0.08333333333333333,0.0,0.1,0.08333333333333333,0.09090909090909091,0.0,0.11363636363636363,0.0,0.07228915662650602,0.0,0.0,0.0,0.13333333333333333,0.0,0.08695652173913043,0.0,0.10714285714285714,0.045454545454545456,0.043478260869565216,0.0,0.1111111111111111,0.0,0.0625,0.0,0.0,0.2,0.02127659574468085,0.3333333333333333,0.07142857142857142,0.125,0.0,0.2,0.08333333333333333,0.125,0.04081632653061224,0.0,0.09090909090909091,0.0,0.0625
0.5882352941176471,0.9,0.6290322580645161,0.9259259259259259,0.6349206349206349,0.9090909090909091,0.6984126984126984,0.5454545454545454,0.7111111111111111,0.6,0.717948717948718,0.6060606060606061,0.4642857142857143,1.0,0.65625,1.0,0.8636363636363636,0.7391304347826086,0.8888888888888888,0.75,0.5555555555555556,1.0,1.0,0.75,0.6666666666666666,0.7380952380952381,0.75,0.6153846153846154,0.875,0.7045454545454546,0.8,0.71875,0.6666666666666666,0.7804878048780488,0.75,0.75,0.5,0.75,0.5,0.7837837837837838,0.6666666666666666,0.7631578947368421,0.6666666666666666,0.7037037037037037,0.0,0.7333333333333333,0.5,0.7777777777777778,0.5,0.6774193548387096,0.5,0.6666666666666666,0.5,0.75,0.3333333333333333,0.84375,0.5833333333333334,1.0,0.6153846153846154,1.0,0.6153846153846154,1.0,0.75,0.7096774193548387,0.3333333333333333,0.8333333333333334,0.6753246753246753,1.0,0.7160493827160493,0.8333333333333334,0.54,0.9534883720930233,0.6987951807228916,1.0,,,1.0,0.6984126984126984,1.0,0.6896551724137931,0.5,0.7777777777777778,1.0,0.7391304347826086,0.6666666666666666,0.6923076923076923,1.0,0.7454545454545455,0.3333333333333333,0.7,0.5,0.625,0.6521739130434783,0.9565217391304348,0.56,0.9302325581395349,0.9672131147540983,0.26666666666666666,0.6875,0.5714285714285714,0.75,1.0,0.8333333333333334,0.8333333333333334,0.75,0.7,0.75,0.7575757575757576,1.0,0.7272727272727273,0.0,0.7469879518072289,0.6,0.75,0.42857142857142855,0.7666666666666667,0.5,0.7391304347826086,0.75,0.7857142857142857,0.8636363636363636,0.6086956521739131,0.6428571428571429,0.6666666666666666,0.6875,0.75,0.5,0.9,1.0,0.6382978723404256,0.6666666666666666,0.7678571428571429,0.625,0.8,0.5,0.7708333333333334,0.5,0.7551020408163265,0.5714285714285714,0.7636363636363637,0.5714285714285714,0.75
0.4117647058823529,0.1,0.3709677419354839,0.07407407407407407,0.36507936507936506,0.09090909090909091,0.30158730158730157,0.45454545454545453,0.28888888888888886,0.4,0.28205128205128205,0.3939393939393939,0.5357142857142857,0.0,0.34375,0.0,0.13636363636363635,0.2608695652173913,0.1111111111111111,0.25,0.4444444444444444,0.0,0.0,0.25,0.3333333333333333,0.2619047619047619,0.25,0.38461538461538464,0.125,0.29545454545454547,0.2,0.28125,0.3333333333333333,0.21951219512195122,0.25,0.25,0.5,0.25,0.5,0.21621621621621623,0.3333333333333333,0.23684210526315788,0.3333333333333333,0.2962962962962963,1.0,0.26666666666666666,0.5,0.2222222222222222,0.5,0.3225806451612903,0.5,0.3333333333333333,0.5,0.25,0.6666666666666666,0.15625,0.4166666666666667,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.25,0.2903225806451613,0.6666666666666666,0.16666666666666666,0.3246753246753247,0.0,0.2839506172839506,0.16666666666666666,0.46,0.046511627906976744,0.30120481927710846,0.0,,,0.0,0.30158730158730157,0.0,0.3103448275862069,0.5,0.2222222222222222,0.0,0.2608695652173913,0.3333333333333333,0.3076923076923077,0.0,0.2545454545454545,0.6666666666666666,0.3,0.5,0.375,0.34782608695652173,0.043478260869565216,0.44,0.06976744186046512,0.03278688524590164,0.7333333333333333,0.3125,0.42857142857142855,0.25,0.0,0.16666666666666666,0.16666666666666666,0.25,0.3,0.25,0.24242424242424243,0.0,0.2727272727272727,1.0,0.25301204819277107,0.4,0.25,0.5714285714285714,0.23333333333333334,0.5,0.2608695652173913,0.25,0.21428571428571427,0.13636363636363635,0.391304347826087,0.35714285714285715,0.3333333333333333,0.3125,0.25,0.5,0.1,0.0,0.3617021276595745,0.3333333333333333,0.23214285714285715,0.375,0.2,0.5,0.22916666666666666,0.5,0.24489795918367346,0.42857142857142855,0.23636363636363636,0.42857142857142855,0.25
0.0,0.025,0.0,0.037037037037037035,0.015873015873015872,0.0,0.015873015873015872,0.0,0.022222222222222223,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.16666666666666666,0.045454545454545456,0.0,0.0,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.0,0.125,0.0,0.2,0.0,0.3333333333333333,0.0,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.02631578947368421,0.3333333333333333,0.0,0.0,0.06666666666666667,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.125,0.0,0.0,0.0,0.012987012987012988,0.0,0.012345679012345678,0.0,0.0,0.023255813953488372,0.012048192771084338,0.0,0.014705882352941176,0.0,,,0.3333333333333333,0.0,0.16666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.01818181818181818,0.3333333333333333,0.0,0.5,0.0,0.014492753623188406,0.0,0.0,0.023255813953488372,0.01639344262295082,0.0,0.0,0.0,0.125,0.0,0.05555555555555555,0.0,0.08333333333333333,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.012048192771084338,0.2,0.0,0.14285714285714285,0.0,0.25,0.0,0.125,0.0,0.045454545454545456,0.0,0.07142857142857142,0.0,0.0625,0.0,0.0,0.1,0.0,0.02127659574468085,0.1111111111111111,0.0,0.0625,0.0,0.1,0.0,0.0,0.02040816326530612,0.14285714285714285,0.0,0.07142857142857142,0.0
0.6862745098039216,0.675,0.6774193548387096,0.7407407407407407,0.6507936507936508,0.9090909090909091,0.7142857142857143,0.45454545454545453,0.6888888888888889,0.7333333333333333,0.7435897435897436,0.6363636363636364,0.6428571428571429,1.0,0.65625,0.6666666666666666,0.6818181818181818,0.782608695652174,0.6666666666666666,0.7,1.0,0.8571428571428571,0.3333333333333333,0.8076923076923077,0.0,0.9761904761904762,0.25,0.9230769230769231,0.75,0.8863636363636364,0.6,0.90625,0.6666666666666666,0.7804878048780488,0.75,0.85,0.5,0.78125,0.5,0.7027027027027027,1.0,0.7105263157894737,0.6666666666666666,0.8888888888888888,1.0,0.9333333333333333,0.5,0.8333333333333334,0.5,0.8387096774193549,0.5,0.9333333333333333,0.5,0.7857142857142857,0.6666666666666666,0.875,0.9166666666666666,1.0,0.9230769230769231,0.6666666666666666,0.9230769230769231,1.0,0.625,0.9032258064516129,1.0,1.0,0.7142857142857143,0.5333333333333333,0.6666666666666666,0.75,0.64,0.7209302325581395,0.6746987951807228,0.7,0.6470588235294118,0.76,,,0.3333333333333333,0.9310344827586207,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.8727272727272727,0.6666666666666666,1.0,0.5,1.0,0.6956521739130435,0.6521739130434783,0.64,0.7209302325581395,0.6557377049180327,0.7333333333333333,0.6875,0.7142857142857143,0.75,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.75,0.8,0.8333333333333334,0.7575757575757576,0.42857142857142855,0.8409090909090909,1.0,0.6626506024096386,0.6,0.9375,0.7142857142857143,0.8333333333333334,0.5,0.9130434782608695,0.625,0.8571428571428571,0.8636363636363636,0.6521739130434783,0.9285714285714286,0.7777777777777778,0.9375,0.5625,1.0,0.8,0.2,0.723404255319149,0.5555555555555556,0.75,0.75,1.0,0.6,0.8125,0.875,0.6938775510204082,0.7142857142857143,0.7454545454545455,0.7857142857142857,0.8125
0.0196078431372549,0.05,0.03225806451612903,0.037037037037037035,0.047619047619047616,0.0,0.047619047619047616,0.0,0.044444444444444446,0.03333333333333333,0.05128205128205128,0.030303030303030304,0.03571428571428571,0.0,0.0625,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.0,0.15,0.0,0.0,1.0,0.0,0.6666666666666666,0.023809523809523808,0.5,0.07692307692307693,0.375,0.0,0.4,0.03125,0.3333333333333333,0.04878048780487805,0.25,0.05,0.5,0.03125,0.5,0.05405405405405406,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.037037037037037035,0.0,0.06666666666666667,0.5,0.05555555555555555,0.5,0.03225806451612903,0.5,0.06666666666666667,0.5,0.03571428571428571,0.3333333333333333,0.03125,0.16666666666666666,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.125,0.0,0.0,0.0,0.025974025974025976,0.06666666666666667,0.037037037037037035,0.0,0.02,0.046511627906976744,0.03614457831325301,0.0,0.04411764705882353,0.0,1.0,0.015873015873015872,,,0.5,0.0,1.0,0.043478260869565216,0.6666666666666666,0.07692307692307693,1.0,0.03636363636363636,0.3333333333333333,0.0,0.5,0.0,0.028985507246376812,0.043478260869565216,0.02,0.046511627906976744,0.04918032786885246,0.0,0.03125,0.0,0.125,0.05263157894736842,0.05555555555555555,0.0,0.08333333333333333,0.0,0.0,0.0,0.2857142857142857,0.022727272727272728,0.0,0.03614457831325301,0.4,0.0625,0.2857142857142857,0.03333333333333333,0.5,0.0,0.25,0.0,0.13636363636363635,0.0,0.07142857142857142,0.0,0.0625,0.0,0.0,0.1,0.2,0.0425531914893617,0.1111111111111111,0.03571428571428571,0.0625,0.0,0.1,0.041666666666666664,0.0,0.061224489795918366,0.14285714285714285,0.03636363636363636,0.14285714285714285,0.0
0.2549019607843137,0.4,0.3064516129032258,0.37037037037037035,0.2698412698412698,0.45454545454545453,0.31746031746031744,0.0,0.3333333333333333,0.23333333333333334,0.38461538461538464,0.18181818181818182,0.32142857142857145,0.6666666666666666,0.40625,0.3333333333333333,0.36363636363636365,0.5217391304347826,0.2962962962962963,0.55,0.4444444444444444,0.14285714285714285,0.0,0.5,0.0,0.5238095238095238,0.25,0.6153846153846154,0.0,0.6590909090909091,0.0,0.46875,0.3333333333333333,0.4146341463414634,0.5,0.4,0.0,0.46875,0.0,0.40540540540540543,0.3333333333333333,0.42105263157894735,0.0,0.48148148148148145,0.0,0.6,0.0,0.6666666666666666,0.0,0.5161290322580645,0.0,0.6,0.5,0.4642857142857143,0.3333333333333333,0.46875,0.6666666666666666,0.5,0.6923076923076923,0.3333333333333333,0.6923076923076923,0.5,0.375,0.4838709677419355,0.6666666666666666,0.5,0.36363636363636365,0.06666666666666667,0.30864197530864196,0.3333333333333333,0.24,0.3953488372093023,0.30120481927710846,0.4,0.29411764705882354,0.36,0.0,0.42857142857142855,,,0.5,0.7777777777777778,0.0,0.5652173913043478,0.3333333333333333,0.6153846153846154,0.0,0.43636363636363634,0.6666666666666666,0.7,0.5,0.875,0.36231884057971014,0.17391304347826086,0.28,0.3488372093023256,0.26229508196721313,0.43333333333333335,0.34375,0.14285714285714285,0.5,0.10526315789473684,0.2777777777777778,0.4166666666666667,0.4166666666666667,0.3,0.4166666666666667,0.45454545454545453,0.14285714285714285,0.45454545454545453,0.5,0.2891566265060241,0.2,0.75,0.42857142857142855,0.5666666666666667,0.25,0.6521739130434783,0.5,0.42857142857142855,0.4090909090909091,0.2608695652173913,0.5714285714285714,0.4444444444444444,0.625,0.0625,1.0,0.3,0.2,0.3404255319148936,0.2222222222222222,0.39285714285714285,0.4375,0.4,0.2,0.3541666666666667,0.375,0.30612244897959184,0.42857142857142855,0.2909090909090909,0.5714285714285714,0.25
0.058823529411764705,0.075,0.06451612903225806,0.07407407407407407,0.09523809523809523,0.0,0.09523809523809523,0.0,0.08888888888888889,0.06666666666666667,0.10256410256410256,0.06060606060606061,0.10714285714285714,0.0,0.125,0.16666666666666666,0.13636363636363635,0.08695652173913043,0.037037037037037035,0.2,0.1111111111111111,0.0,1.0,0.057692307692307696,0.6666666666666666,0.09523809523809523,0.5,0.3076923076923077,0.375,0.06818181818181818,0.4,0.125,0.3333333333333333,0.12195121951219512,0.25,0.125,0.5,0.125,0.5,0.13513513513513514,0.3333333333333333,0.13157894736842105,0.6666666666666666,0.14814814814814814,0.0,0.26666666666666666,0.5,0.2222222222222222,0.5,0.12903225806451613,0.5,0.26666666666666666,1.0,0.10714285714285714,0.6666666666666666,0.09375,0.4166666666666667,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.25,0.06451612903225806,0.6666666666666666,0.0,0.06493506493506493,0.06666666666666667,0.07407407407407407,0.0,0.06,0.06976744186046512,0.07228915662650602,0.0,0.04411764705882353,0.12,1.0,0.06349206349206349,1.0,0.10344827586206896,,,1.0,0.17391304347826086,1.0,0.23076923076923078,1.0,0.09090909090909091,1.0,0.1,1.0,0.25,0.07246376811594203,0.043478260869565216,0.06,0.06976744186046512,0.06557377049180328,0.06666666666666667,0.046875,0.14285714285714285,0.25,0.05263157894736842,0.1111111111111111,0.0,0.16666666666666666,0.2,0.08333333333333333,0.030303030303030304,0.2857142857142857,0.09090909090909091,0.0,0.07228915662650602,0.4,0.25,0.42857142857142855,0.1,0.5,0.13043478260869565,0.25,0.07142857142857142,0.18181818181818182,0.08695652173913043,0.21428571428571427,0.1111111111111111,0.1875,0.0625,0.25,0.2,0.2,0.10638297872340426,0.2222222222222222,0.07142857142857142,0.25,0.0,0.2,0.08333333333333333,0.0,0.12244897959183673,0.42857142857142855,0.05454545454545454,0.2857142857142857,0.0625
0.058823529411764705,0.15,0.06451612903225806,0.18518518518518517,0.09523809523809523,0.0,0.07936507936507936,0.09090909090909091,0.08888888888888889,0.06666666666666667,0.10256410256410256,0.06060606060606061,0.07142857142857142,0.0,0.125,0.16666666666666666,0.18181818181818182,0.13043478260869565,0.1111111111111111,0.1,0.1111111111111111,0.14285714285714285,0.0,0.17307692307692307,0.0,0.19047619047619047,0.25,0.3076923076923077,0.0,0.20454545454545456,0.0,0.25,0.0,0.17073170731707318,0.25,0.175,0.0,0.15625,0.0,0.16216216216216217,0.3333333333333333,0.13157894736842105,0.0,0.25925925925925924,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.1935483870967742,0.0,0.3333333333333333,0.0,0.21428571428571427,0.0,0.21875,0.3333333333333333,0.5,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.5,0.375,0.16129032258064516,0.0,0.125,0.11688311688311688,0.0,0.07407407407407407,0.25,0.06,0.13953488372093023,0.0963855421686747,0.1,0.10294117647058823,0.08,0.0,0.14285714285714285,0.0,0.2413793103448276,,,0.0,0.34782608695652173,0.0,0.46153846153846156,0.0,0.16363636363636364,0.0,0.5,0.0,0.625,0.10144927536231885,0.08695652173913043,0.04,0.16279069767441862,0.11475409836065574,0.06666666666666667,0.125,0.0,0.375,0.0,0.2777777777777778,0.25,0.0,0.1,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0963855421686747,0.0,0.375,0.0,0.26666666666666666,0.0,0.2608695652173913,0.25,0.17857142857142858,0.3181818181818182,0.043478260869565216,0.35714285714285715,0.1111111111111111,0.375,0.0,0.25,0.2,0.0,0.1702127659574468,0.0,0.125,0.1875,0.4,0.0,0.16666666666666666,0.125,0.12244897959183673,0.0,0.14545454545454545,0.2857142857142857,0.125
0.0,0.05,0.016129032258064516,0.037037037037037035,0.031746031746031744,0.0,0.031746031746031744,0.0,0.044444444444444446,0.0,0.05128205128205128,0.0,0.03571428571428571,0.0,0.03125,0.16666666666666666,0.045454545454545456,0.043478260869565216,0.0,0.1,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5,0.0,0.25,0.0,0.4,0.0,0.3333333333333333,0.024390243902439025,0.25,0.025,0.5,0.03125,0.5,0.02702702702702703,0.0,0.05263157894736842,0.3333333333333333,0.037037037037037035,0.0,0.06666666666666667,0.5,0.0,0.5,0.03225806451612903,0.5,0.06666666666666667,0.5,0.03571428571428571,0.3333333333333333,0.03125,0.08333333333333333,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.125,0.0,0.0,0.0,0.012987012987012988,0.06666666666666667,0.024691358024691357,0.0,0.02,0.023255813953488372,0.024096385542168676,0.0,0.029411764705882353,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,,,0.6666666666666666,0.0,1.0,0.01818181818181818,0.3333333333333333,0.0,0.5,0.0,0.014492753623188406,0.043478260869565216,0.02,0.023255813953488372,0.03278688524590164,0.0,0.015625,0.0,0.125,0.05263157894736842,0.05555555555555555,0.0,0.08333333333333333,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.024096385542168676,0.4,0.0,0.2857142857142857,0.0,0.5,0.0,0.25,0.0,0.09090909090909091,0.0,0.07142857142857142,0.0,0.0625,0.0,0.0,0.1,0.2,0.02127659574468085,0.1111111111111111,0.017857142857142856,0.0625,0.0,0.1,0.020833333333333332,0.0,0.04081632653061224,0.14285714285714285,0.01818181818181818,0.14285714285714285,0.0
